electricity_availability,tap_yn,desktop,laptop,tablet,internet,Cluster,Deficit_Tier
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,3,2,0,1,0,Server Deficit
1,2,6,2,0,1,0,Server Deficit
1,1,30,29,1,1,1,Moderate Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,4,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,22,2,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,10,3,1,1,1,Moderate Deficit
1,1,95,2,0,1,1,Moderate Deficit
1,1,50,10,0,1,1,Moderate Deficit
1,1,34,1,1,1,1,Moderate Deficit
1,1,28,2,1,1,1,Moderate Deficit
1,2,0,0,0,1,0,Server Deficit
1,1,35,3,2,1,1,Moderate Deficit
1,1,20,5,5,1,1,Moderate Deficit
1,1,15,2,2,1,1,Moderate Deficit
1,1,50,5,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,26,1,0,1,1,Moderate Deficit
1,1,0,8,0,2,2,Well Equipped
1,1,0,1,0,2,2,Well Equipped
1,1,22,4,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,3,1,1,1,1,Moderate Deficit
1,1,4,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,5,20,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,115,6,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,2,2,2,Well Equipped
1,1,10,1,0,2,2,Well Equipped
1,1,7,0,0,1,1,Moderate Deficit
1,1,101,0,0,1,1,Moderate Deficit
1,1,1,1,1,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,40,1,1,1,1,Moderate Deficit
1,2,6,1,0,2,0,Server Deficit
1,1,10,2,2,1,1,Moderate Deficit
1,1,8,1,3,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,20,5,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,1,0,2,2,Well Equipped
1,1,4,0,3,2,2,Well Equipped
1,1,37,1,1,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,2,2,2,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,12,0,0,1,1,Moderate Deficit
1,2,15,0,0,1,0,Server Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,2,0,0,1,1,Moderate Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,2,1,0,2,2,Well Equipped
1,1,5,2,0,1,1,Moderate Deficit
1,1,35,2,1,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,50,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,31,6,0,1,1,Moderate Deficit
1,2,115,155,70,1,0,Server Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,90,1,0,1,1,Moderate Deficit
1,1,120,2,0,1,1,Moderate Deficit
1,1,27,2,0,1,1,Moderate Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,2,1,0,0,1,0,Server Deficit
1,1,25,2,0,1,1,Moderate Deficit
1,1,25,1,0,1,1,Moderate Deficit
1,1,20,1,1,1,1,Moderate Deficit
1,1,2,1,1,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,15,0,0,1,1,Moderate Deficit
1,1,6,2,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,20,5,0,1,1,Moderate Deficit
1,1,8,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
2,1,1,1,0,1,1,Moderate Deficit
1,1,35,2,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,20,6,3,1,1,Moderate Deficit
1,1,15,4,4,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,90,1,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,1,0,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,23,2,1,1,1,Moderate Deficit
1,1,24,2,10,1,1,Moderate Deficit
1,1,40,1,0,1,1,Moderate Deficit
1,2,1,0,0,2,0,Server Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,15,3,5,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,2,4,0,0,1,0,Server Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,2,4,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,2,1,1,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,48,2,0,1,1,Moderate Deficit
1,1,14,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,6,3,0,1,1,Moderate Deficit
1,1,30,4,0,1,1,Moderate Deficit
1,1,50,4,1,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,5,2,1,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,2,25,4,0,1,0,Server Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,2,43,3,0,1,0,Server Deficit
1,1,9,1,1,1,1,Moderate Deficit
1,1,18,3,0,2,2,Well Equipped
1,1,18,1,1,2,2,Well Equipped
1,1,0,1,1,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,2,4,0,0,1,0,Server Deficit
1,1,28,2,0,1,1,Moderate Deficit
1,1,5,2,3,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,35,1,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,24,1,0,1,1,Moderate Deficit
1,1,20,1,1,1,1,Moderate Deficit
1,1,14,1,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,7,8,0,2,2,Well Equipped
1,1,6,1,1,2,2,Well Equipped
1,1,2,0,0,1,1,Moderate Deficit
1,1,1,2,0,2,2,Well Equipped
1,2,49,30,0,1,0,Server Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,50,3,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,7,1,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,1,1,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,114,4,104,1,1,Moderate Deficit
1,1,42,43,2,1,1,Moderate Deficit
1,1,90,2,0,1,1,Moderate Deficit
1,1,22,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,2,0,0,1,1,Moderate Deficit
1,1,4,0,1,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,4,2,0,1,1,Moderate Deficit
1,2,96,3,0,1,0,Server Deficit
1,1,8,4,6,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,218,9,2,1,1,Moderate Deficit
1,1,8,0,1,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,2,0,0,1,1,Moderate Deficit
1,1,9,1,1,2,2,Well Equipped
1,1,17,0,0,1,1,Moderate Deficit
1,1,16,4,1,1,1,Moderate Deficit
1,1,10,25,50,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,3,1,1,1,Moderate Deficit
1,2,5,0,0,1,0,Server Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,50,25,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,5,0,0,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,2,0,0,0,2,0,Server Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,9,1,1,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,18,0,0,1,1,Moderate Deficit
1,1,50,1,0,1,1,Moderate Deficit
1,1,20,3,0,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,1,40,3,0,1,1,Moderate Deficit
2,1,12,1,1,1,1,Moderate Deficit
1,1,6,0,0,2,2,Well Equipped
1,1,16,1,0,1,1,Moderate Deficit
1,1,8,1,0,1,1,Moderate Deficit
1,1,8,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,30,30,1,1,1,Moderate Deficit
1,1,6,0,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,17,1,1,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,117,78,0,1,1,Moderate Deficit
1,1,38,12,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,1,2,2,Well Equipped
1,1,15,1,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,8,1,0,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,5,2,1,1,1,Moderate Deficit
1,1,3,4,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,14,1,0,1,1,Moderate Deficit
1,1,40,2,0,1,1,Moderate Deficit
1,1,100,0,0,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,50,0,0,1,1,Moderate Deficit
1,2,4,9,1,1,0,Server Deficit
1,1,10,1,1,2,2,Well Equipped
1,1,12,3,0,1,1,Moderate Deficit
1,1,2,4,2,1,1,Moderate Deficit
1,1,35,1,27,1,1,Moderate Deficit
1,1,21,1,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,22,1,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,18,1,1,1,1,Moderate Deficit
1,1,13,1,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,25,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,20,0,0,1,1,Moderate Deficit
1,1,99,99,0,1,1,Moderate Deficit
1,1,35,16,15,1,1,Moderate Deficit
1,1,32,0,0,1,1,Moderate Deficit
1,1,50,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,0,0,2,2,Well Equipped
1,1,10,5,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,8,0,2,1,1,Moderate Deficit
1,1,45,2,0,1,1,Moderate Deficit
1,1,14,1,0,1,1,Moderate Deficit
1,1,4,1,20,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,13,1,0,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,1,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,8,1,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,42,2,0,1,1,Moderate Deficit
1,1,10,2,2,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,10,0,0,2,2,Well Equipped
1,1,6,1,0,1,1,Moderate Deficit
1,1,50,25,30,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,8,5,0,1,1,Moderate Deficit
1,1,10,16,0,1,1,Moderate Deficit
1,2,20,0,1,2,0,Server Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,11,3,0,1,1,Moderate Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,50,1,0,1,1,Moderate Deficit
1,1,3,2,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,10,1,54,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,5,5,0,1,1,Moderate Deficit
1,1,10,10,7,2,2,Well Equipped
1,1,1,1,29,2,2,Well Equipped
1,1,30,2,2,1,1,Moderate Deficit
1,1,8,0,0,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,65,2,1,1,1,Moderate Deficit
1,1,8,0,10,1,1,Moderate Deficit
1,1,24,3,0,1,1,Moderate Deficit
1,1,1,1,0,2,2,Well Equipped
1,1,50,2,0,1,1,Moderate Deficit
1,2,6,1,0,2,0,Server Deficit
1,1,4,0,0,2,2,Well Equipped
1,1,15,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,1,0,1,1,1,Moderate Deficit
1,1,40,11,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,8,1,1,1,1,Moderate Deficit
1,1,3,5,4,1,1,Moderate Deficit
1,1,3,0,0,1,1,Moderate Deficit
1,1,28,2,0,2,2,Well Equipped
1,1,15,3,0,1,1,Moderate Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,25,2,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,30,2,3,1,1,Moderate Deficit
1,1,40,2,0,1,1,Moderate Deficit
1,2,38,2,0,1,0,Server Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,15,2,0,1,1,Moderate Deficit
1,1,5,15,0,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,1,20,1,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,8,1,0,2,0,Server Deficit
1,1,40,11,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,30,6,2,1,1,Moderate Deficit
1,1,1,1,0,2,2,Well Equipped
1,2,20,2,1,1,0,Server Deficit
1,1,20,4,0,1,1,Moderate Deficit
1,1,20,5,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,25,5,4,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,11,2,11,1,1,Moderate Deficit
1,2,40,2,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,15,1,1,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,4,0,1,1,1,Moderate Deficit
1,1,12,3,0,1,1,Moderate Deficit
1,1,60,1,1,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,2,40,2,0,1,0,Server Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,50,10,2,1,1,Moderate Deficit
1,1,25,2,1,1,1,Moderate Deficit
1,1,25,10,100,1,1,Moderate Deficit
1,1,1,1,0,2,2,Well Equipped
1,1,25,0,0,1,1,Moderate Deficit
1,1,25,5,5,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,24,1,0,1,1,Moderate Deficit
1,1,0,1,12,1,1,Moderate Deficit
1,1,2,1,0,2,2,Well Equipped
1,1,7,0,0,1,1,Moderate Deficit
1,1,18,2,1,1,1,Moderate Deficit
1,1,40,5,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,16,2,0,1,1,Moderate Deficit
1,1,12,2,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,50,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,21,20,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,2,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,2,10,0,0,1,0,Server Deficit
1,1,25,3,0,1,1,Moderate Deficit
1,1,7,0,0,1,1,Moderate Deficit
1,1,15,2,124,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,5,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,6,5,0,1,1,Moderate Deficit
1,1,43,45,0,1,1,Moderate Deficit
1,1,3,5,0,1,1,Moderate Deficit
1,1,24,10,1,1,1,Moderate Deficit
1,2,50,3,0,1,0,Server Deficit
1,2,60,1,1,1,0,Server Deficit
1,1,12,0,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,12,3,1,1,1,Moderate Deficit
1,1,3,5,0,1,1,Moderate Deficit
1,1,10,10,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,5,20,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,14,0,0,1,1,Moderate Deficit
1,1,22,1,0,1,1,Moderate Deficit
1,1,50,5,2,1,1,Moderate Deficit
1,1,25,2,1,2,2,Well Equipped
1,1,12,1,0,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,1,18,1,0,1,1,Moderate Deficit
1,1,60,12,1,1,1,Moderate Deficit
1,2,2,0,0,2,0,Server Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,1,8,1,0,1,1,Moderate Deficit
1,2,1,0,0,1,0,Server Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,2,50,0,0,1,0,Server Deficit
1,1,6,1,0,2,2,Well Equipped
1,1,2,0,1,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,1,1,1,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,210,10,0,1,1,Moderate Deficit
1,1,25,5,2,1,1,Moderate Deficit
1,1,6,0,0,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,50,5,30,1,1,Moderate Deficit
1,1,2,1,1,1,1,Moderate Deficit
1,1,20,2,0,1,1,Moderate Deficit
1,2,100,74,0,1,0,Server Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,10,2,1,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,30,3,0,1,1,Moderate Deficit
1,1,2,2,0,1,1,Moderate Deficit
1,1,55,0,2,1,1,Moderate Deficit
1,1,10,12,0,1,1,Moderate Deficit
1,2,10,3,0,1,0,Server Deficit
1,1,20,3,0,2,2,Well Equipped
1,1,10,2,25,1,1,Moderate Deficit
1,1,1,2,0,1,1,Moderate Deficit
1,1,11,10,0,1,1,Moderate Deficit
1,1,1,1,0,2,2,Well Equipped
1,1,3,2,0,2,2,Well Equipped
1,1,48,8,15,1,1,Moderate Deficit
1,1,50,0,0,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,51,2,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,4,2,8,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,14,3,0,1,0,Server Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,10,5,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,2,5,0,0,1,0,Server Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,5,1,2,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,1,3,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,0,2,2,Well Equipped
1,1,20,1,0,1,1,Moderate Deficit
2,1,14,1,0,2,2,Well Equipped
1,1,2,1,1,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,82,51,0,1,1,Moderate Deficit
1,1,1,3,1,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,5,3,0,1,1,Moderate Deficit
1,1,47,1,0,1,1,Moderate Deficit
1,1,41,1,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,2,100,2,0,1,0,Server Deficit
1,1,21,0,14,1,1,Moderate Deficit
1,2,1,0,0,1,0,Server Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,17,3,0,1,1,Moderate Deficit
1,2,22,10,1,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,0,2,2,Well Equipped
1,1,3,7,0,1,1,Moderate Deficit
1,2,59,2,0,1,0,Server Deficit
1,1,12,2,0,1,1,Moderate Deficit
1,1,13,2,0,1,1,Moderate Deficit
1,1,12,1,0,1,1,Moderate Deficit
1,2,21,1,120,1,0,Server Deficit
1,1,7,1,0,1,1,Moderate Deficit
1,1,26,1,0,1,1,Moderate Deficit
1,2,1,1,0,1,0,Server Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,25,3,0,1,1,Moderate Deficit
1,1,12,3,0,1,1,Moderate Deficit
1,1,12,0,0,1,1,Moderate Deficit
1,1,31,3,0,1,1,Moderate Deficit
1,1,130,3,11,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,6,50,0,1,1,Moderate Deficit
1,1,3,2,2,1,1,Moderate Deficit
1,1,20,5,14,1,1,Moderate Deficit
1,1,15,3,0,1,1,Moderate Deficit
1,1,10,3,1,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,23,0,0,1,1,Moderate Deficit
1,1,44,0,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,4,2,0,1,1,Moderate Deficit
1,1,20,2,5,1,1,Moderate Deficit
1,1,15,6,0,1,1,Moderate Deficit
1,1,5,2,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,64,6,0,1,0,Server Deficit
1,2,10,1,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,6,1,0,2,2,Well Equipped
1,1,15,0,0,2,2,Well Equipped
1,1,50,25,7,1,1,Moderate Deficit
1,1,1,1,1,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,15,4,2,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,95,17,1,1,1,Moderate Deficit
1,2,5,0,0,2,0,Server Deficit
1,1,8,2,0,2,2,Well Equipped
1,2,7,1,0,2,0,Server Deficit
1,1,10,2,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,20,2,3,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,16,2,2,1,1,Moderate Deficit
1,1,50,10,40,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,38,1,0,1,1,Moderate Deficit
1,1,20,2,9,1,1,Moderate Deficit
1,1,10,1,5,2,2,Well Equipped
1,1,6,1,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,9,0,0,2,2,Well Equipped
1,1,1,0,0,1,1,Moderate Deficit
1,1,14,4,0,1,1,Moderate Deficit
1,1,28,2,0,1,1,Moderate Deficit
1,2,5,1,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,2,1,10,2,0,Server Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,4,1,0,1,1,Moderate Deficit
1,1,15,1,1,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,17,1,0,1,1,Moderate Deficit
1,2,75,2,1,1,0,Server Deficit
1,1,3,1,1,1,1,Moderate Deficit
1,1,54,8,1,1,1,Moderate Deficit
1,1,20,3,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,1,15,0,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,2,2,0,1,1,Moderate Deficit
1,1,0,5,0,1,1,Moderate Deficit
3,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,5,0,0,1,0,Server Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,2,45,4,0,1,0,Server Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,13,0,0,1,1,Moderate Deficit
1,1,25,1,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,2,1,1,1,1,Moderate Deficit
1,2,2,5,0,2,0,Server Deficit
1,2,1,1,0,2,0,Server Deficit
1,1,8,2,2,1,1,Moderate Deficit
1,1,40,5,0,1,1,Moderate Deficit
1,1,25,2,1,1,1,Moderate Deficit
1,1,31,3,0,1,1,Moderate Deficit
1,1,10,0,1,2,2,Well Equipped
