total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
8,5,3,0,2,0,1,0,Server Deficit
7,5,2,0,4,2,0,0,Server Deficit
10,5,5,0,10,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
8,4,4,0,2,3,0,1,Moderate Deficit
25,14,11,0,24,0,0,1,Moderate Deficit
3,3,0,0,0,1,0,0,Server Deficit
5,0,5,0,2,1,0,0,Server Deficit
5,4,1,0,0,0,0,0,Server Deficit
5,2,3,0,3,1,0,0,Server Deficit
8,4,4,0,4,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
8,3,5,0,1,1,0,0,Server Deficit
11,4,7,0,3,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
12,5,7,0,10,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
34,13,21,0,28,1,0,1,Moderate Deficit
3,1,2,0,1,0,0,0,Server Deficit
25,11,14,0,8,3,1,1,Moderate Deficit
1,1,0,0,0,1,0,0,Server Deficit
8,8,0,0,0,1,0,0,Server Deficit
8,6,2,0,6,0,0,0,Server Deficit
4,4,0,0,0,0,0,0,Server Deficit
9,2,7,0,9,0,0,0,Server Deficit
5,3,2,0,1,0,0,0,Server Deficit
11,4,7,0,4,0,0,0,Server Deficit
7,1,6,0,5,0,0,0,Server Deficit
6,5,1,0,1,1,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
18,13,5,0,4,1,0,1,Moderate Deficit
17,12,5,0,16,0,0,1,Moderate Deficit
2,2,0,0,2,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
6,5,1,0,2,2,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
5,1,4,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
6,2,4,0,3,0,0,0,Server Deficit
5,4,1,0,3,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
4,1,3,0,2,1,0,0,Server Deficit
4,2,2,0,0,2,0,0,Server Deficit
8,3,5,0,3,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
32,22,10,0,19,4,1,1,Moderate Deficit
2,2,0,0,1,1,0,0,Server Deficit
20,12,8,0,12,3,0,1,Moderate Deficit
11,3,8,0,4,1,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
13,6,7,0,4,0,0,0,Server Deficit
19,6,13,0,0,2,0,1,Moderate Deficit
10,5,5,0,5,5,0,1,Moderate Deficit
4,4,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
16,9,7,0,3,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
11,2,9,0,7,0,0,0,Server Deficit
7,6,1,0,1,0,0,0,Server Deficit
7,3,4,0,3,0,0,0,Server Deficit
19,6,13,0,13,0,0,1,Moderate Deficit
8,1,7,0,3,0,0,0,Server Deficit
5,1,4,0,1,1,1,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
8,4,4,0,1,1,1,0,Server Deficit
4,1,3,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
7,4,3,0,2,0,0,0,Server Deficit
6,2,4,0,2,0,0,0,Server Deficit
6,0,6,0,3,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
3,2,1,0,0,2,0,0,Server Deficit
8,5,3,0,2,1,0,0,Server Deficit
7,4,3,0,3,2,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
10,8,2,0,4,0,0,0,Server Deficit
8,4,4,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,1,2,0,0,2,0,0,Server Deficit
19,8,11,0,7,1,0,1,Moderate Deficit
3,1,2,0,0,1,0,0,Server Deficit
6,0,6,0,3,1,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
4,3,1,0,1,2,0,0,Server Deficit
12,1,11,0,3,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
3,2,1,0,0,2,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
11,6,5,0,11,0,0,0,Server Deficit
17,12,5,0,10,3,0,1,Moderate Deficit
3,2,1,0,1,2,0,0,Server Deficit
18,3,15,0,13,1,0,1,Moderate Deficit
3,2,1,0,2,0,0,0,Server Deficit
2,1,1,0,0,2,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
9,5,4,0,2,0,0,0,Server Deficit
9,3,6,0,4,3,1,1,Moderate Deficit
7,2,5,0,3,1,0,0,Server Deficit
16,11,5,0,4,0,0,0,Server Deficit
5,4,1,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
6,0,6,0,6,0,0,0,Server Deficit
8,7,1,0,2,2,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
9,2,7,0,3,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
8,2,6,0,5,0,0,0,Server Deficit
8,3,5,0,5,0,0,0,Server Deficit
2,0,2,0,1,0,1,0,Server Deficit
9,4,5,0,3,0,0,0,Server Deficit
14,7,7,0,4,1,0,1,Moderate Deficit
11,2,9,0,8,0,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
7,4,3,0,4,0,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
3,3,0,0,3,0,0,0,Server Deficit
63,33,30,0,58,0,0,2,Well Equipped
2,1,1,0,1,0,0,0,Server Deficit
8,6,2,0,0,2,0,0,Server Deficit
6,1,5,0,2,1,0,0,Server Deficit
7,0,7,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
10,5,5,0,5,3,0,1,Moderate Deficit
2,2,0,0,0,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
8,4,4,0,3,1,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
10,5,5,0,2,2,0,1,Moderate Deficit
4,4,0,0,0,2,0,0,Server Deficit
9,5,4,0,7,0,0,0,Server Deficit
8,4,4,0,1,3,0,1,Moderate Deficit
7,2,5,0,0,0,0,0,Server Deficit
14,8,6,0,5,3,0,1,Moderate Deficit
6,1,5,0,2,0,0,0,Server Deficit
7,5,2,0,3,3,0,1,Moderate Deficit
10,6,4,0,2,1,0,0,Server Deficit
6,4,2,0,1,2,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
4,3,1,0,1,1,0,0,Server Deficit
9,0,9,0,1,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
8,4,4,0,2,0,1,0,Server Deficit
20,10,10,0,17,0,0,1,Moderate Deficit
9,7,2,0,4,0,0,0,Server Deficit
9,3,6,0,3,0,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
22,9,13,0,9,1,0,1,Moderate Deficit
26,12,14,0,17,0,0,1,Moderate Deficit
21,5,16,0,6,2,1,1,Moderate Deficit
4,1,3,0,1,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
7,4,3,0,1,1,0,0,Server Deficit
6,3,3,0,2,1,0,0,Server Deficit
7,0,7,0,4,1,1,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
6,2,4,0,2,0,0,0,Server Deficit
10,2,8,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
6,1,5,0,4,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
4,3,1,0,0,3,0,0,Server Deficit
12,3,9,0,9,0,0,0,Server Deficit
37,11,26,0,25,4,2,1,Moderate Deficit
4,2,2,0,1,1,0,0,Server Deficit
7,3,4,0,1,1,0,0,Server Deficit
8,6,2,0,2,0,0,0,Server Deficit
11,2,9,0,5,1,0,0,Server Deficit
13,7,6,0,0,0,0,0,Server Deficit
23,12,11,0,4,1,0,1,Moderate Deficit
4,2,2,0,0,1,0,0,Server Deficit
11,5,6,0,4,1,0,0,Server Deficit
13,9,4,0,11,1,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
31,14,17,0,16,0,0,1,Moderate Deficit
5,3,2,0,4,0,0,0,Server Deficit
6,2,4,0,1,2,0,0,Server Deficit
12,7,5,0,8,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
7,2,5,0,2,1,0,0,Server Deficit
21,8,13,0,15,0,0,1,Moderate Deficit
30,8,22,0,8,3,0,1,Moderate Deficit
2,1,1,0,2,0,0,0,Server Deficit
16,11,5,0,7,5,0,1,Moderate Deficit
2,0,2,0,0,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
13,7,6,0,13,0,0,0,Server Deficit
7,4,3,0,0,1,0,0,Server Deficit
7,2,5,0,5,0,0,0,Server Deficit
5,3,2,0,4,0,0,0,Server Deficit
11,2,9,0,0,2,0,1,Moderate Deficit
3,3,0,0,0,1,0,0,Server Deficit
9,4,5,0,1,2,0,0,Server Deficit
53,17,36,0,34,0,0,2,Well Equipped
2,1,1,0,0,0,1,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
4,4,0,0,0,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
7,3,4,0,2,0,0,0,Server Deficit
16,11,5,0,6,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
6,4,2,0,3,1,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
13,4,9,0,5,1,0,0,Server Deficit
9,4,5,0,2,0,0,0,Server Deficit
4,2,2,0,1,0,0,0,Server Deficit
7,2,5,0,3,1,0,0,Server Deficit
10,5,5,0,0,1,0,0,Server Deficit
11,4,7,0,4,2,0,1,Moderate Deficit
3,1,2,0,1,0,0,0,Server Deficit
12,7,5,0,4,0,0,0,Server Deficit
6,3,3,0,6,0,0,0,Server Deficit
12,5,7,0,6,0,3,1,Moderate Deficit
8,1,7,0,3,2,0,0,Server Deficit
12,7,5,0,1,0,0,0,Server Deficit
8,4,4,0,2,0,0,0,Server Deficit
8,5,3,0,5,0,0,0,Server Deficit
59,34,25,0,19,1,2,2,Well Equipped
1,0,1,0,0,0,0,0,Server Deficit
13,8,5,0,4,1,0,0,Server Deficit
4,0,4,0,0,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
28,12,16,0,5,4,11,1,Moderate Deficit
4,2,2,0,0,1,0,0,Server Deficit
13,7,6,0,0,1,1,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
8,4,4,0,0,1,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
16,9,7,0,7,3,0,1,Moderate Deficit
8,2,6,0,0,3,0,1,Moderate Deficit
10,2,8,0,2,3,0,1,Moderate Deficit
8,3,5,0,7,0,0,0,Server Deficit
9,5,4,0,2,1,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
19,7,12,0,8,0,0,1,Moderate Deficit
5,2,3,0,1,1,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
4,3,1,0,2,1,0,0,Server Deficit
3,1,2,0,1,2,0,0,Server Deficit
9,8,1,0,4,0,0,0,Server Deficit
5,2,3,0,1,1,0,0,Server Deficit
15,6,9,0,5,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
12,9,3,0,4,1,0,0,Server Deficit
24,11,13,0,7,5,0,1,Moderate Deficit
3,0,3,0,1,0,0,0,Server Deficit
8,4,4,0,2,1,0,0,Server Deficit
8,6,2,0,5,0,0,0,Server Deficit
5,2,3,0,2,0,0,0,Server Deficit
7,6,1,0,0,2,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
5,2,3,0,1,2,0,0,Server Deficit
11,6,5,0,3,4,0,1,Moderate Deficit
5,3,2,0,1,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
14,7,7,0,10,2,0,1,Moderate Deficit
5,4,1,0,2,0,0,0,Server Deficit
93,55,38,0,80,0,1,2,Well Equipped
27,10,17,0,23,0,0,1,Moderate Deficit
4,1,3,0,0,1,0,0,Server Deficit
10,2,8,0,2,1,0,0,Server Deficit
4,3,1,0,0,1,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
9,4,5,0,4,2,0,1,Moderate Deficit
4,3,1,0,1,0,1,0,Server Deficit
5,4,1,0,4,0,0,0,Server Deficit
6,4,2,0,4,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
11,5,6,0,5,0,1,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
7,4,3,0,2,2,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
17,7,10,0,9,1,2,1,Moderate Deficit
3,2,1,0,0,0,0,0,Server Deficit
9,4,5,0,1,0,0,0,Server Deficit
7,7,0,0,0,0,0,0,Server Deficit
9,6,3,0,0,4,0,1,Moderate Deficit
117,45,72,0,101,4,4,2,Well Equipped
3,1,2,0,2,1,0,0,Server Deficit
4,0,4,0,1,0,0,0,Server Deficit
12,4,8,0,3,0,0,0,Server Deficit
13,8,5,0,8,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
8,6,2,0,2,0,0,0,Server Deficit
3,0,3,0,1,1,0,0,Server Deficit
22,13,9,0,5,4,2,1,Moderate Deficit
1,0,1,0,1,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
7,5,2,0,0,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
10,3,7,0,6,0,0,0,Server Deficit
11,9,2,0,6,2,0,1,Moderate Deficit
2,2,0,0,1,0,0,0,Server Deficit
5,2,3,0,0,1,0,0,Server Deficit
7,2,5,0,1,0,0,0,Server Deficit
9,4,5,0,8,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
40,21,19,0,30,0,1,1,Moderate Deficit
6,6,0,0,2,0,0,0,Server Deficit
25,11,14,0,14,2,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
16,4,12,0,4,1,0,1,Moderate Deficit
3,2,1,0,0,1,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
11,3,8,0,3,2,0,1,Moderate Deficit
13,4,9,0,5,0,0,0,Server Deficit
4,0,4,0,0,0,0,0,Server Deficit
15,3,12,0,10,0,0,0,Server Deficit
5,2,3,0,0,0,0,0,Server Deficit
10,7,3,0,6,1,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
5,2,3,0,1,1,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
5,0,5,0,2,1,0,0,Server Deficit
9,5,4,0,3,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,1,2,0,1,2,0,0,Server Deficit
16,6,10,0,13,0,0,0,Server Deficit
6,2,4,0,0,0,0,0,Server Deficit
14,8,6,0,3,4,0,1,Moderate Deficit
3,2,1,0,1,0,0,0,Server Deficit
7,6,1,0,3,2,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
4,0,4,0,3,1,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
3,0,3,0,3,0,0,0,Server Deficit
10,5,5,0,8,2,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
9,6,3,0,1,2,0,0,Server Deficit
9,3,6,0,4,0,0,0,Server Deficit
3,0,3,0,2,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
10,4,6,0,0,5,4,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
12,7,5,0,7,1,0,0,Server Deficit
9,6,3,0,4,2,0,1,Moderate Deficit
8,5,3,0,2,2,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
10,2,8,0,7,0,0,0,Server Deficit
4,2,2,0,0,1,0,0,Server Deficit
4,4,0,0,1,0,0,0,Server Deficit
10,4,6,0,5,2,0,1,Moderate Deficit
2,1,1,0,0,0,1,0,Server Deficit
8,3,5,0,3,1,0,0,Server Deficit
4,1,3,0,2,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,0,3,0,0,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
12,4,8,0,9,1,0,0,Server Deficit
7,1,6,0,1,0,0,0,Server Deficit
8,3,5,0,2,0,0,0,Server Deficit
4,3,1,0,0,2,0,0,Server Deficit
6,6,0,0,6,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
10,8,2,0,7,0,0,0,Server Deficit
25,15,10,0,8,0,1,1,Moderate Deficit
2,2,0,0,0,1,0,0,Server Deficit
19,9,10,0,10,1,4,1,Moderate Deficit
9,6,3,0,5,1,0,0,Server Deficit
6,2,4,0,4,0,0,0,Server Deficit
4,1,3,0,0,1,0,0,Server Deficit
40,6,34,0,31,1,1,1,Moderate Deficit
6,3,3,0,2,1,0,0,Server Deficit
8,5,3,0,0,3,1,1,Moderate Deficit
16,6,10,0,10,2,0,1,Moderate Deficit
5,3,2,0,1,0,0,0,Server Deficit
13,6,7,0,8,0,0,0,Server Deficit
7,2,5,0,3,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
10,5,5,0,3,2,1,1,Moderate Deficit
3,1,2,0,0,1,0,0,Server Deficit
18,7,11,0,16,0,0,1,Moderate Deficit
6,4,2,0,2,0,0,0,Server Deficit
8,5,3,0,5,0,0,0,Server Deficit
9,6,3,0,6,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
6,4,2,0,1,1,0,0,Server Deficit
12,6,6,0,11,0,0,0,Server Deficit
23,16,7,0,5,0,0,1,Moderate Deficit
5,2,3,0,2,0,0,0,Server Deficit
9,4,5,0,2,1,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
8,5,3,0,0,1,0,0,Server Deficit
7,3,4,0,4,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
10,7,3,0,3,1,0,0,Server Deficit
9,1,8,0,2,2,1,1,Moderate Deficit
8,4,4,0,6,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
8,5,3,0,2,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,2,1,0,3,0,0,0,Server Deficit
4,0,4,0,1,0,0,0,Server Deficit
9,4,5,0,7,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
10,1,9,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
4,4,0,0,2,0,0,0,Server Deficit
2,2,0,0,1,1,0,0,Server Deficit
5,2,3,0,0,2,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
4,1,3,0,3,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
10,7,3,0,9,0,0,0,Server Deficit
6,2,4,0,2,2,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
5,2,3,0,3,0,0,0,Server Deficit
11,5,6,0,0,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
17,7,10,0,8,0,0,0,Server Deficit
5,2,3,0,0,0,5,0,Server Deficit
9,4,5,0,4,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
14,6,8,0,7,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
5,3,2,0,2,0,0,0,Server Deficit
6,3,3,0,4,0,0,0,Server Deficit
10,6,4,0,3,2,0,1,Moderate Deficit
3,2,1,0,1,1,0,0,Server Deficit
3,3,0,0,2,1,0,0,Server Deficit
6,3,3,0,6,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
6,4,2,0,0,0,0,0,Server Deficit
4,1,3,0,3,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
9,0,9,0,5,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
13,7,6,0,7,1,1,1,Moderate Deficit
1,1,0,0,0,1,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
8,4,4,0,3,0,0,0,Server Deficit
14,5,9,0,7,2,0,1,Moderate Deficit
3,0,3,0,0,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
10,3,7,0,1,0,0,0,Server Deficit
10,8,2,0,8,0,0,0,Server Deficit
10,4,6,0,8,0,0,0,Server Deficit
4,1,3,0,0,1,0,0,Server Deficit
15,5,10,0,7,1,0,1,Moderate Deficit
15,9,6,0,6,2,0,1,Moderate Deficit
4,0,4,0,3,0,0,0,Server Deficit
8,2,6,0,1,2,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
6,3,3,0,2,1,0,0,Server Deficit
6,3,3,0,2,0,0,0,Server Deficit
9,6,3,0,4,0,0,0,Server Deficit
6,1,5,0,2,0,0,0,Server Deficit
8,1,7,0,4,0,0,0,Server Deficit
7,7,0,0,1,1,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
33,12,21,0,21,0,5,1,Moderate Deficit
3,2,1,0,2,0,0,0,Server Deficit
6,5,1,0,1,3,0,1,Moderate Deficit
20,9,11,0,2,1,0,1,Moderate Deficit
6,6,0,0,0,0,0,0,Server Deficit
24,14,10,0,18,0,0,1,Moderate Deficit
6,3,3,0,3,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
14,10,4,0,3,4,0,1,Moderate Deficit
14,9,5,0,8,1,0,1,Moderate Deficit
3,1,2,0,0,0,0,0,Server Deficit
14,7,7,0,4,0,0,0,Server Deficit
4,0,4,0,2,0,0,0,Server Deficit
12,5,7,0,1,2,1,1,Moderate Deficit
0,0,0,0,0,0,0,0,Server Deficit
4,1,3,0,3,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
7,3,4,0,2,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
11,5,6,0,4,1,1,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
9,7,2,0,0,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
3,3,0,0,2,0,0,0,Server Deficit
23,8,15,0,15,3,0,1,Moderate Deficit
7,2,5,0,0,0,0,0,Server Deficit
3,3,0,0,2,0,0,0,Server Deficit
3,0,3,0,2,0,1,0,Server Deficit
2,2,0,0,1,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
38,19,19,0,30,2,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
10,7,3,0,7,0,0,0,Server Deficit
5,1,4,0,3,1,0,0,Server Deficit
4,2,2,0,1,1,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
6,5,1,0,1,0,0,0,Server Deficit
9,5,4,0,4,3,0,1,Moderate Deficit
8,4,4,0,8,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
10,9,1,0,4,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
4,3,1,0,0,2,0,0,Server Deficit
9,6,3,0,3,1,0,0,Server Deficit
7,5,2,0,2,2,0,0,Server Deficit
12,5,7,0,5,0,0,0,Server Deficit
76,8,68,0,68,0,1,2,Well Equipped
4,2,2,0,1,0,0,0,Server Deficit
10,4,6,0,5,1,0,0,Server Deficit
8,3,5,0,5,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
7,3,4,0,4,2,0,0,Server Deficit
4,3,1,0,1,1,0,0,Server Deficit
55,27,28,0,52,0,0,2,Well Equipped
5,1,4,0,3,0,0,0,Server Deficit
6,1,5,0,3,0,0,0,Server Deficit
8,3,5,0,4,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
8,4,4,0,2,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
29,18,11,0,26,0,0,1,Moderate Deficit
7,3,4,0,4,1,0,0,Server Deficit
6,4,2,0,3,0,0,0,Server Deficit
4,2,2,0,0,2,0,0,Server Deficit
12,4,8,0,8,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
6,3,3,0,2,1,0,0,Server Deficit
7,5,2,0,4,1,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
11,3,8,0,8,0,0,0,Server Deficit
21,10,11,0,8,2,0,1,Moderate Deficit
11,5,6,0,9,0,0,0,Server Deficit
28,10,18,0,18,9,0,1,Moderate Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,3,0,0,2,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
28,15,13,0,5,3,0,1,Moderate Deficit
8,5,3,0,1,2,0,0,Server Deficit
